date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
1959-06-12,57.29,57.29,57.29,57.29,57.29,2580000,2580000,0.0,0.0,57.29,"June 12, 59",0.0
1959-06-15,56.99,56.99,56.99,56.99,56.99,2410000,2410000,0.0,0.0,56.99,"June 15, 59",0.0
1959-06-16,56.56,56.56,56.56,56.56,56.56,2440000,2440000,0.0,0.0,56.56,"June 16, 59",0.0
1959-06-17,57.09,57.09,57.09,57.09,57.09,2850000,2850000,0.0,0.0,57.09,"June 17, 59",0.0
1959-06-18,57.05,57.05,57.05,57.05,57.05,3150000,3150000,0.0,0.0,57.05,"June 18, 59",0.0
1959-06-19,57.13,57.13,57.13,57.13,57.13,2260000,2260000,0.0,0.0,57.13,"June 19, 59",0.0
1959-06-22,57.13,57.13,57.13,57.13,57.13,2630000,2630000,0.0,0.0,57.13,"June 22, 59",0.0
1959-06-23,57.12,57.12,57.12,57.12,57.12,2600000,2600000,0.0,0.0,57.12,"June 23, 59",0.0
1959-06-24,57.41,57.41,57.41,57.41,57.41,3180000,3180000,0.0,0.0,57.41,"June 24, 59",0.0
1959-06-25,57.73,57.73,57.73,57.73,57.73,3250000,3250000,0.0,0.0,57.73,"June 25, 59",0.0
1959-06-26,57.98,57.98,57.98,57.98,57.98,3100000,3100000,0.0,0.0,57.98,"June 26, 59",0.0
1959-06-29,58.37,58.37,58.37,58.37,58.37,3000000,3000000,0.0,0.0,58.37,"June 29, 59",0.0
1959-06-30,58.47,58.47,58.47,58.47,58.47,3200000,3200000,0.0,0.0,58.47,"June 30, 59",0.0
1959-07-01,58.97,58.97,58.97,58.97,58.97,3150000,3150000,0.0,0.0,58.97,"July 01, 59",0.0
1959-07-02,59.28,59.28,59.28,59.28,59.28,3610000,3610000,0.0,0.0,59.28,"July 02, 59",0.0
1959-07-06,59.65,59.65,59.65,59.65,59.65,3720000,3720000,0.0,0.0,59.65,"July 06, 59",0.0
1959-07-07,60.01,60.01,60.01,60.01,60.01,3840000,3840000,0.0,0.0,60.01,"July 07, 59",0.0
1959-07-08,60.03,60.03,60.03,60.03,60.03,4010000,4010000,0.0,0.0,60.03,"July 08, 59",0.0
1959-07-09,59.97,59.97,59.97,59.97,59.97,3560000,3560000,0.0,0.0,59.97,"July 09, 59",0.0
1959-07-10,59.91,59.91,59.91,59.91,59.91,3600000,3600000,0.0,0.0,59.91,"July 10, 59",0.0
1959-07-13,59.41,59.41,59.41,59.41,59.41,3360000,3360000,0.0,0.0,59.41,"July 13, 59",0.0
1959-07-14,59.55,59.55,59.55,59.55,59.55,3230000,3230000,0.0,0.0,59.55,"July 14, 59",0.0
1959-07-15,59.59,59.59,59.59,59.59,59.59,3280000,3280000,0.0,0.0,59.59,"July 15, 59",0.0
1959-07-16,59.41,59.41,59.41,59.41,59.41,3170000,3170000,0.0,0.0,59.41,"July 16, 59",0.0
1959-07-17,59.19,59.19,59.19,59.19,59.19,2510000,2510000,0.0,0.0,59.19,"July 17, 59",0.0
1959-07-20,58.91,58.91,58.91,58.91,58.91,2500000,2500000,0.0,0.0,58.91,"July 20, 59",0.0
1959-07-21,59.41,59.41,59.41,59.41,59.41,2950000,2950000,0.0,0.0,59.41,"July 21, 59",0.0
1959-07-22,59.61,59.61,59.61,59.61,59.61,3310000,3310000,0.0,0.0,59.61,"July 22, 59",0.0
1959-07-23,59.67,59.67,59.67,59.67,59.67,3310000,3310000,0.0,0.0,59.67,"July 23, 59",0.0
1959-07-24,59.65,59.65,59.65,59.65,59.65,2720000,2720000,0.0,0.0,59.65,"July 24, 59",0.0
1959-07-27,60.02,60.02,60.02,60.02,60.02,2910000,2910000,0.0,0.0,60.02,"July 27, 59",0.0
1959-07-28,60.32,60.32,60.32,60.32,60.32,3190000,3190000,0.0,0.0,60.32,"July 28, 59",0.0
1959-07-29,60.62,60.62,60.62,60.62,60.62,3460000,3460000,0.0,0.0,60.62,"July 29, 59",0.0
1959-07-30,60.5,60.5,60.5,60.5,60.5,3240000,3240000,0.0,0.0,60.5,"July 30, 59",0.0
1959-07-31,60.51,60.51,60.51,60.51,60.51,2270000,2270000,0.0,0.0,60.51,"July 31, 59",0.0
1959-08-03,60.71,60.71,60.71,60.71,60.71,2410000,2410000,0.0,0.0,60.71,"August 03, 59",0.0
1959-08-04,60.61,60.61,60.61,60.61,60.61,2530000,2530000,0.0,0.0,60.61,"August 04, 59",0.0
1959-08-05,60.3,60.3,60.3,60.3,60.3,2630000,2630000,0.0,0.0,60.3,"August 05, 59",0.0
1959-08-06,60.24,60.24,60.24,60.24,60.24,2610000,2610000,0.0,0.0,60.24,"August 06, 59",0.0
1959-08-07,59.87,59.87,59.87,59.87,59.87,2580000,2580000,0.0,0.0,59.87,"August 07, 59",0.0
1959-08-10,58.62,58.62,58.62,58.62,58.62,4190000,4190000,0.0,0.0,58.62,"August 10, 59",0.0
1959-08-11,59.39,59.39,59.39,59.39,59.39,2980000,2980000,0.0,0.0,59.39,"August 11, 59",0.0
1959-08-12,59.25,59.25,59.25,59.25,59.25,2700000,2700000,0.0,0.0,59.25,"August 12, 59",0.0
1959-08-13,59.15,59.15,59.15,59.15,59.15,2020000,2020000,0.0,0.0,59.15,"August 13, 59",0.0
1959-08-14,59.29,59.29,59.29,59.29,59.29,1990000,1990000,0.0,0.0,59.29,"August 14, 59",0.0
1959-08-17,59.17,59.17,59.17,59.17,59.17,1980000,1980000,0.0,0.0,59.17,"August 17, 59",0.0
1959-08-18,58.62,58.62,58.62,58.62,58.62,2280000,2280000,0.0,0.0,58.62,"August 18, 59",0.0
1959-08-19,58.27,58.27,58.27,58.27,58.27,3050000,3050000,0.0,0.0,58.27,"August 19, 59",0.0
1959-08-20,59.14,59.14,59.14,59.14,59.14,2450000,2450000,0.0,0.0,59.14,"August 20, 59",0.0
1959-08-21,59.08,59.08,59.08,59.08,59.08,2000000,2000000,0.0,0.0,59.08,"August 21, 59",0.0
1959-08-24,58.87,58.87,58.87,58.87,58.87,1860000,1860000,0.0,0.0,58.87,"August 24, 59",0.0
1959-08-25,58.99,58.99,58.99,58.99,58.99,1960000,1960000,0.0,0.0,58.99,"August 25, 59",0.0
1959-08-26,59.07,59.07,59.07,59.07,59.07,2210000,2210000,0.0,0.0,59.07,"August 26, 59",0.0
1959-08-27,59.58,59.58,59.58,59.58,59.58,2550000,2550000,0.0,0.0,59.58,"August 27, 59",0.0
1959-08-28,59.6,59.6,59.6,59.6,59.6,1930000,1930000,0.0,0.0,59.6,"August 28, 59",0.0
1959-08-31,59.6,59.6,59.6,59.6,59.6,2140000,2140000,0.0,0.0,59.6,"August 31, 59",0.0
1959-09-01,58.87,58.87,58.87,58.87,58.87,2430000,2430000,0.0,0.0,58.87,"September 01, 59",0.0
1959-09-02,58.92,58.92,58.92,58.92,58.92,2370000,2370000,0.0,0.0,58.92,"September 02, 59",0.0
1959-09-03,58.26,58.26,58.26,58.26,58.26,2330000,2330000,0.0,0.0,58.26,"September 03, 59",0.0
1959-09-04,58.54,58.54,58.54,58.54,58.54,2300000,2300000,0.0,0.0,58.54,"September 04, 59",0.0
1959-09-08,57.7,57.7,57.7,57.7,57.7,2940000,2940000,0.0,0.0,57.7,"September 08, 59",0.0
1959-09-09,57.29,57.29,57.29,57.29,57.29,3030000,3030000,0.0,0.0,57.29,"September 09, 59",0.0
1959-09-10,56.99,56.99,56.99,56.99,56.99,2520000,2520000,0.0,0.0,56.99,"September 10, 59",0.0
1959-09-11,57.41,57.41,57.41,57.41,57.41,2640000,2640000,0.0,0.0,57.41,"September 11, 59",0.0
1959-09-14,56.99,56.99,56.99,56.99,56.99,2590000,2590000,0.0,0.0,56.99,"September 14, 59",0.0
1959-09-15,56.68,56.68,56.68,56.68,56.68,2830000,2830000,0.0,0.0,56.68,"September 15, 59",0.0
1959-09-16,56.72,56.72,56.72,56.72,56.72,2180000,2180000,0.0,0.0,56.72,"September 16, 59",0.0
1959-09-17,56.41,56.41,56.41,56.41,56.41,2090000,2090000,0.0,0.0,56.41,"September 17, 59",0.0
1959-09-18,56.19,56.19,56.19,56.19,56.19,2530000,2530000,0.0,0.0,56.19,"September 18, 59",0.0
1959-09-21,55.27,55.27,55.27,55.27,55.27,3240000,3240000,0.0,0.0,55.27,"September 21, 59",0.0
1959-09-22,55.14,55.14,55.14,55.14,55.14,3000000,3000000,0.0,0.0,55.14,"September 22, 59",0.0
1959-09-23,55.82,55.82,55.82,55.82,55.82,3010000,3010000,0.0,0.0,55.82,"September 23, 59",0.0
1959-09-24,56.78,56.78,56.78,56.78,56.78,3480000,3480000,0.0,0.0,56.78,"September 24, 59",0.0
1959-09-25,56.73,56.73,56.73,56.73,56.73,3280000,3280000,0.0,0.0,56.73,"September 25, 59",0.0
1959-09-28,57.15,57.15,57.15,57.15,57.15,2640000,2640000,0.0,0.0,57.15,"September 28, 59",0.0
1959-09-29,57.51,57.51,57.51,57.51,57.51,3220000,3220000,0.0,0.0,57.51,"September 29, 59",0.0
1959-09-30,56.88,56.88,56.88,56.88,56.88,2850000,2850000,0.0,0.0,56.88,"September 30, 59",0.0
1959-10-01,56.94,56.94,56.94,56.94,56.94,2660000,2660000,0.0,0.0,56.94,"October 01, 59",0.0
1959-10-02,57.2,57.2,57.2,57.2,57.2,2270000,2270000,0.0,0.0,57.2,"October 02, 59",0.0
1959-10-05,57.14,57.14,57.14,57.14,57.14,2100000,2100000,0.0,0.0,57.14,"October 05, 59",0.0
1959-10-06,57.09,57.09,57.09,57.09,57.09,2330000,2330000,0.0,0.0,57.09,"October 06, 59",0.0
1959-10-07,56.94,56.94,56.94,56.94,56.94,2380000,2380000,0.0,0.0,56.94,"October 07, 59",0.0
1959-10-08,56.81,56.81,56.81,56.81,56.81,2510000,2510000,0.0,0.0,56.81,"October 08, 59",0.0
1959-10-09,57.0,57.0,57.0,57.0,57.0,2540000,2540000,0.0,0.0,57.0,"October 09, 59",0.0
1959-10-12,57.32,57.32,57.32,57.32,57.32,1750000,1750000,0.0,0.0,57.32,"October 12, 59",0.0
1959-10-13,57.16,57.16,57.16,57.16,57.16,2530000,2530000,0.0,0.0,57.16,"October 13, 59",0.0
1959-10-14,56.71,56.71,56.71,56.71,56.71,2320000,2320000,0.0,0.0,56.71,"October 14, 59",0.0
1959-10-15,56.87,56.87,56.87,56.87,56.87,2190000,2190000,0.0,0.0,56.87,"October 15, 59",0.0
1959-10-16,57.33,57.33,57.33,57.33,57.33,2760000,2760000,0.0,0.0,57.33,"October 16, 59",0.0
1959-10-19,57.01,57.01,57.01,57.01,57.01,2470000,2470000,0.0,0.0,57.01,"October 19, 59",0.0
1959-10-20,56.66,56.66,56.66,56.66,56.66,2740000,2740000,0.0,0.0,56.66,"October 20, 59",0.0
1959-10-21,56.55,56.55,56.55,56.55,56.55,2730000,2730000,0.0,0.0,56.55,"October 21, 59",0.0
1959-10-22,56.0,56.0,56.0,56.0,56.0,3060000,3060000,0.0,0.0,56.0,"October 22, 59",0.0
1959-10-23,56.56,56.56,56.56,56.56,56.56,2880000,2880000,0.0,0.0,56.56,"October 23, 59",0.0
1959-10-26,56.94,56.94,56.94,56.94,56.94,3580000,3580000,0.0,0.0,56.94,"October 26, 59",0.0
1959-10-27,57.42,57.42,57.42,57.42,57.42,4160000,4160000,0.0,0.0,57.42,"October 27, 59",0.0
1959-10-28,57.46,57.46,57.46,57.46,57.46,3920000,3920000,0.0,0.0,57.46,"October 28, 59",0.0
1959-10-29,57.41,57.41,57.41,57.41,57.41,3890000,3890000,0.0,0.0,57.41,"October 29, 59",0.0
1959-10-30,57.52,57.52,57.52,57.52,57.52,3560000,3560000,0.0,0.0,57.52,"October 30, 59",0.0
1959-11-02,57.41,57.41,57.41,57.41,57.41,3320000,3320000,0.0,0.0,57.41,"November 02, 59",0.0
1959-11-04,57.26,57.26,57.26,57.26,57.26,3940000,3940000,0.0,0.0,57.26,"November 04, 59",0.0
1959-11-05,57.32,57.32,57.32,57.32,57.32,3170000,3170000,0.0,0.0,57.32,"November 05, 59",0.0
1959-11-06,57.6,57.6,57.6,57.6,57.6,3450000,3450000,0.0,0.0,57.6,"November 06, 59",0.0
1959-11-09,57.5,57.5,57.5,57.5,57.5,3700000,3700000,0.0,0.0,57.5,"November 09, 59",0.0
1959-11-10,57.48,57.48,57.48,57.48,57.48,3020000,3020000,0.0,0.0,57.48,"November 10, 59",0.0
1959-11-11,57.49,57.49,57.49,57.49,57.49,2820000,2820000,0.0,0.0,57.49,"November 11, 59",0.0
1959-11-12,57.17,57.17,57.17,57.17,57.17,3600000,3600000,0.0,0.0,57.17,"November 12, 59",0.0
1959-11-13,56.85,56.85,56.85,56.85,56.85,3050000,3050000,0.0,0.0,56.85,"November 13, 59",0.0
1959-11-16,56.22,56.22,56.22,56.22,56.22,3710000,3710000,0.0,0.0,56.22,"November 16, 59",0.0
1959-11-17,56.38,56.38,56.38,56.38,56.38,3570000,3570000,0.0,0.0,56.38,"November 17, 59",0.0
1959-11-18,56.99,56.99,56.99,56.99,56.99,3660000,3660000,0.0,0.0,56.99,"November 18, 59",0.0
1959-11-19,56.94,56.94,56.94,56.94,56.94,3230000,3230000,0.0,0.0,56.94,"November 19, 59",0.0
1959-11-20,56.97,56.97,56.97,56.97,56.97,2960000,2960000,0.0,0.0,56.97,"November 20, 59",0.0
1959-11-23,57.08,57.08,57.08,57.08,57.08,3400000,3400000,0.0,0.0,57.08,"November 23, 59",0.0
1959-11-24,57.35,57.35,57.35,57.35,57.35,3650000,3650000,0.0,0.0,57.35,"November 24, 59",0.0
1959-11-25,57.44,57.44,57.44,57.44,57.44,3550000,3550000,0.0,0.0,57.44,"November 25, 59",0.0
1959-11-27,57.7,57.7,57.7,57.7,57.7,3030000,3030000,0.0,0.0,57.7,"November 27, 59",0.0
1959-11-30,58.28,58.28,58.28,58.28,58.28,3670000,3670000,0.0,0.0,58.28,"November 30, 59",0.0
1959-12-01,58.7,58.7,58.7,58.7,58.7,3990000,3990000,0.0,0.0,58.7,"December 01, 59",0.0
1959-12-02,58.6,58.6,58.6,58.6,58.6,3490000,3490000,0.0,0.0,58.6,"December 02, 59",0.0
1959-12-03,58.73,58.73,58.73,58.73,58.73,3280000,3280000,0.0,0.0,58.73,"December 03, 59",0.0
1959-12-04,58.85,58.85,58.85,58.85,58.85,3590000,3590000,0.0,0.0,58.85,"December 04, 59",0.0
1959-12-07,58.96,58.96,58.96,58.96,58.96,3620000,3620000,0.0,0.0,58.96,"December 07, 59",0.0
1959-12-08,59.34,59.34,59.34,59.34,59.34,3870000,3870000,0.0,0.0,59.34,"December 08, 59",0.0
1959-12-09,58.97,58.97,58.97,58.97,58.97,3430000,3430000,0.0,0.0,58.97,"December 09, 59",0.0
1959-12-10,59.02,59.02,59.02,59.02,59.02,3170000,3170000,0.0,0.0,59.02,"December 10, 59",0.0
1959-12-11,58.88,58.88,58.88,58.88,58.88,2910000,2910000,0.0,0.0,58.88,"December 11, 59",0.0
1959-12-14,59.04,59.04,59.04,59.04,59.04,3100000,3100000,0.0,0.0,59.04,"December 14, 59",0.0
1959-12-15,58.9,58.9,58.9,58.9,58.9,3450000,3450000,0.0,0.0,58.9,"December 15, 59",0.0
1959-12-16,58.97,58.97,58.97,58.97,58.97,3270000,3270000,0.0,0.0,58.97,"December 16, 59",0.0
1959-12-17,58.86,58.86,58.86,58.86,58.86,3040000,3040000,0.0,0.0,58.86,"December 17, 59",0.0
1959-12-18,59.14,59.14,59.14,59.14,59.14,3230000,3230000,0.0,0.0,59.14,"December 18, 59",0.0
1959-12-21,59.21,59.21,59.21,59.21,59.21,3290000,3290000,0.0,0.0,59.21,"December 21, 59",0.0
1959-12-22,59.14,59.14,59.14,59.14,59.14,2930000,2930000,0.0,0.0,59.14,"December 22, 59",0.0
1959-12-23,58.96,58.96,58.96,58.96,58.96,2890000,2890000,0.0,0.0,58.96,"December 23, 59",0.0
1959-12-24,59.0,59.0,59.0,59.0,59.0,2320000,2320000,0.0,0.0,59.0,"December 24, 59",0.0
1959-12-28,58.98,58.98,58.98,58.98,58.98,2830000,2830000,0.0,0.0,58.98,"December 28, 59",0.0
1959-12-29,59.3,59.3,59.3,59.3,59.3,3020000,3020000,0.0,0.0,59.3,"December 29, 59",0.0
1959-12-30,59.77,59.77,59.77,59.77,59.77,3680000,3680000,0.0,0.0,59.77,"December 30, 59",0.0
1959-12-31,59.89,59.89,59.89,59.89,59.89,3810000,3810000,0.0,0.0,59.89,"December 31, 59",0.0
1960-01-04,59.91,59.91,59.91,59.91,59.91,3990000,3990000,0.0,0.0,59.91,"January 04, 60",0.0
1960-01-05,60.39,60.39,60.39,60.39,60.39,3710000,3710000,0.0,0.0,60.39,"January 05, 60",0.0
1960-01-06,60.13,60.13,60.13,60.13,60.13,3730000,3730000,0.0,0.0,60.13,"January 06, 60",0.0
1960-01-07,59.69,59.69,59.69,59.69,59.69,3310000,3310000,0.0,0.0,59.69,"January 07, 60",0.0
1960-01-08,59.5,59.5,59.5,59.5,59.5,3290000,3290000,0.0,0.0,59.5,"January 08, 60",0.0
1960-01-11,58.77,58.77,58.77,58.77,58.77,3470000,3470000,0.0,0.0,58.77,"January 11, 60",0.0
1960-01-12,58.41,58.41,58.41,58.41,58.41,3760000,3760000,0.0,0.0,58.41,"January 12, 60",0.0
1960-01-13,58.08,58.08,58.08,58.08,58.08,3470000,3470000,0.0,0.0,58.08,"January 13, 60",0.0
1960-01-14,58.4,58.4,58.4,58.4,58.4,3560000,3560000,0.0,0.0,58.4,"January 14, 60",0.0
1960-01-15,58.38,58.38,58.38,58.38,58.38,3400000,3400000,0.0,0.0,58.38,"January 15, 60",0.0
1960-01-18,57.89,57.89,57.89,57.89,57.89,3020000,3020000,0.0,0.0,57.89,"January 18, 60",0.0
1960-01-19,57.27,57.27,57.27,57.27,57.27,3100000,3100000,0.0,0.0,57.27,"January 19, 60",0.0
1960-01-20,57.07,57.07,57.07,57.07,57.07,2720000,2720000,0.0,0.0,57.07,"January 20, 60",0.0
1960-01-21,57.21,57.21,57.21,57.21,57.21,2700000,2700000,0.0,0.0,57.21,"January 21, 60",0.0
1960-01-22,57.38,57.38,57.38,57.38,57.38,2690000,2690000,0.0,0.0,57.38,"January 22, 60",0.0
1960-01-25,56.78,56.78,56.78,56.78,56.78,2790000,2790000,0.0,0.0,56.78,"January 25, 60",0.0
1960-01-26,56.86,56.86,56.86,56.86,56.86,3060000,3060000,0.0,0.0,56.86,"January 26, 60",0.0
1960-01-27,56.72,56.72,56.72,56.72,56.72,2460000,2460000,0.0,0.0,56.72,"January 27, 60",0.0
1960-01-28,56.13,56.13,56.13,56.13,56.13,2630000,2630000,0.0,0.0,56.13,"January 28, 60",0.0
1960-01-29,55.61,55.61,55.61,55.61,55.61,3060000,3060000,0.0,0.0,55.61,"January 29, 60",0.0
1960-02-01,55.96,55.96,55.96,55.96,55.96,2820000,2820000,0.0,0.0,55.96,"February 01, 60",0.0
1960-02-02,56.82,56.82,56.82,56.82,56.82,3080000,3080000,0.0,0.0,56.82,"February 02, 60",0.0
1960-02-03,56.32,56.32,56.32,56.32,56.32,3020000,3020000,0.0,0.0,56.32,"February 03, 60",0.0
1960-02-04,56.27,56.27,56.27,56.27,56.27,2600000,2600000,0.0,0.0,56.27,"February 04, 60",0.0
1960-02-05,55.98,55.98,55.98,55.98,55.98,2530000,2530000,0.0,0.0,55.98,"February 05, 60",0.0
1960-02-08,55.32,55.32,55.32,55.32,55.32,3350000,3350000,0.0,0.0,55.32,"February 08, 60",0.0
1960-02-09,55.84,55.84,55.84,55.84,55.84,2860000,2860000,0.0,0.0,55.84,"February 09, 60",0.0
1960-02-10,55.49,55.49,55.49,55.49,55.49,2440000,2440000,0.0,0.0,55.49,"February 10, 60",0.0
1960-02-11,55.18,55.18,55.18,55.18,55.18,2610000,2610000,0.0,0.0,55.18,"February 11, 60",0.0
1960-02-12,55.46,55.46,55.46,55.46,55.46,2230000,2230000,0.0,0.0,55.46,"February 12, 60",0.0
1960-02-15,55.17,55.17,55.17,55.17,55.17,2780000,2780000,0.0,0.0,55.17,"February 15, 60",0.0
1960-02-16,54.73,54.73,54.73,54.73,54.73,3270000,3270000,0.0,0.0,54.73,"February 16, 60",0.0
1960-02-17,55.03,55.03,55.03,55.03,55.03,4210000,4210000,0.0,0.0,55.03,"February 17, 60",0.0
1960-02-18,55.8,55.8,55.8,55.8,55.8,3800000,3800000,0.0,0.0,55.8,"February 18, 60",0.0
1960-02-19,56.24,56.24,56.24,56.24,56.24,3230000,3230000,0.0,0.0,56.24,"February 19, 60",0.0
1960-02-23,55.94,55.94,55.94,55.94,55.94,2960000,2960000,0.0,0.0,55.94,"February 23, 60",0.0
1960-02-24,55.74,55.74,55.74,55.74,55.74,2740000,2740000,0.0,0.0,55.74,"February 24, 60",0.0
1960-02-25,55.93,55.93,55.93,55.93,55.93,3600000,3600000,0.0,0.0,55.93,"February 25, 60",0.0
1960-02-26,56.16,56.16,56.16,56.16,56.16,3380000,3380000,0.0,0.0,56.16,"February 26, 60",0.0
1960-02-29,56.12,56.12,56.12,56.12,56.12,2990000,2990000,0.0,0.0,56.12,"February 29, 60",0.0
1960-03-01,56.01,56.01,56.01,56.01,56.01,2920000,2920000,0.0,0.0,56.01,"March 01, 60",0.0
1960-03-02,55.62,55.62,55.62,55.62,55.62,3110000,3110000,0.0,0.0,55.62,"March 02, 60",0.0
1960-03-03,54.78,54.78,54.78,54.78,54.78,3160000,3160000,0.0,0.0,54.78,"March 03, 60",0.0
1960-03-04,54.57,54.57,54.57,54.57,54.57,4060000,4060000,0.0,0.0,54.57,"March 04, 60",0.0
1960-03-07,54.02,54.02,54.02,54.02,54.02,2900000,2900000,0.0,0.0,54.02,"March 07, 60",0.0
1960-03-08,53.47,53.47,53.47,53.47,53.47,3370000,3370000,0.0,0.0,53.47,"March 08, 60",0.0
1960-03-09,54.04,54.04,54.04,54.04,54.04,3580000,3580000,0.0,0.0,54.04,"March 09, 60",0.0
1960-03-10,53.83,53.83,53.83,53.83,53.83,3350000,3350000,0.0,0.0,53.83,"March 10, 60",0.0
1960-03-11,54.24,54.24,54.24,54.24,54.24,2770000,2770000,0.0,0.0,54.24,"March 11, 60",0.0
1960-03-14,54.32,54.32,54.32,54.32,54.32,2530000,2530000,0.0,0.0,54.32,"March 14, 60",0.0
1960-03-15,54.74,54.74,54.74,54.74,54.74,2690000,2690000,0.0,0.0,54.74,"March 15, 60",0.0
1960-03-16,55.04,55.04,55.04,55.04,55.04,2960000,2960000,0.0,0.0,55.04,"March 16, 60",0.0
1960-03-17,54.96,54.96,54.96,54.96,54.96,2140000,2140000,0.0,0.0,54.96,"March 17, 60",0.0
1960-03-18,55.01,55.01,55.01,55.01,55.01,2620000,2620000,0.0,0.0,55.01,"March 18, 60",0.0
1960-03-21,55.07,55.07,55.07,55.07,55.07,2500000,2500000,0.0,0.0,55.07,"March 21, 60",0.0
1960-03-22,55.29,55.29,55.29,55.29,55.29,2490000,2490000,0.0,0.0,55.29,"March 22, 60",0.0
1960-03-23,55.74,55.74,55.74,55.74,55.74,3020000,3020000,0.0,0.0,55.74,"March 23, 60",0.0
1960-03-24,55.98,55.98,55.98,55.98,55.98,2940000,2940000,0.0,0.0,55.98,"March 24, 60",0.0
1960-03-25,55.98,55.98,55.98,55.98,55.98,2640000,2640000,0.0,0.0,55.98,"March 25, 60",0.0
1960-03-28,55.86,55.86,55.86,55.86,55.86,2500000,2500000,0.0,0.0,55.86,"March 28, 60",0.0
1960-03-29,55.78,55.78,55.78,55.78,55.78,2320000,2320000,0.0,0.0,55.78,"March 29, 60",0.0
1960-03-30,55.66,55.66,55.66,55.66,55.66,2450000,2450000,0.0,0.0,55.66,"March 30, 60",0.0
1960-03-31,55.34,55.34,55.34,55.34,55.34,2690000,2690000,0.0,0.0,55.34,"March 31, 60",0.0
1960-04-01,55.43,55.43,55.43,55.43,55.43,2260000,2260000,0.0,0.0,55.43,"April 01, 60",0.0
1960-04-04,55.54,55.54,55.54,55.54,55.54,2450000,2450000,0.0,0.0,55.54,"April 04, 60",0.0
1960-04-05,55.37,55.37,55.37,55.37,55.37,2840000,2840000,0.0,0.0,55.37,"April 05, 60",0.0
1960-04-06,56.51,56.51,56.51,56.51,56.51,3450000,3450000,0.0,0.0,56.51,"April 06, 60",0.0
1960-04-07,56.52,56.52,56.52,56.52,56.52,3070000,3070000,0.0,0.0,56.52,"April 07, 60",0.0
1960-04-08,56.39,56.39,56.39,56.39,56.39,2820000,2820000,0.0,0.0,56.39,"April 08, 60",0.0
1960-04-11,56.17,56.17,56.17,56.17,56.17,2520000,2520000,0.0,0.0,56.17,"April 11, 60",0.0
1960-04-12,56.3,56.3,56.3,56.3,56.3,2470000,2470000,0.0,0.0,56.3,"April 12, 60",0.0
1960-04-13,56.3,56.3,56.3,56.3,56.3,2730000,2730000,0.0,0.0,56.3,"April 13, 60",0.0
1960-04-14,56.43,56.43,56.43,56.43,56.43,2730000,2730000,0.0,0.0,56.43,"April 14, 60",0.0
1960-04-18,56.59,56.59,56.59,56.59,56.59,3200000,3200000,0.0,0.0,56.59,"April 18, 60",0.0
1960-04-19,56.13,56.13,56.13,56.13,56.13,3080000,3080000,0.0,0.0,56.13,"April 19, 60",0.0
1960-04-20,55.44,55.44,55.44,55.44,55.44,3150000,3150000,0.0,0.0,55.44,"April 20, 60",0.0
1960-04-21,55.59,55.59,55.59,55.59,55.59,2700000,2700000,0.0,0.0,55.59,"April 21, 60",0.0
1960-04-22,55.42,55.42,55.42,55.42,55.42,2850000,2850000,0.0,0.0,55.42,"April 22, 60",0.0
1960-04-25,54.86,54.86,54.86,54.86,54.86,2980000,2980000,0.0,0.0,54.86,"April 25, 60",0.0
1960-04-26,55.04,55.04,55.04,55.04,55.04,2940000,2940000,0.0,0.0,55.04,"April 26, 60",0.0
1960-04-27,55.04,55.04,55.04,55.04,55.04,3020000,3020000,0.0,0.0,55.04,"April 27, 60",0.0
1960-04-28,54.56,54.56,54.56,54.56,54.56,3190000,3190000,0.0,0.0,54.56,"April 28, 60",0.0
1960-04-29,54.37,54.37,54.37,54.37,54.37,2850000,2850000,0.0,0.0,54.37,"April 29, 60",0.0
1960-05-02,54.13,54.13,54.13,54.13,54.13,2930000,2930000,0.0,0.0,54.13,"May 02, 60",0.0
1960-05-03,54.83,54.83,54.83,54.83,54.83,2910000,2910000,0.0,0.0,54.83,"May 03, 60",0.0
1960-05-04,55.04,55.04,55.04,55.04,55.04,2870000,2870000,0.0,0.0,55.04,"May 04, 60",0.0
1960-05-05,54.86,54.86,54.86,54.86,54.86,2670000,2670000,0.0,0.0,54.86,"May 05, 60",0.0
1960-05-06,54.75,54.75,54.75,54.75,54.75,2560000,2560000,0.0,0.0,54.75,"May 06, 60",0.0
1960-05-09,54.8,54.8,54.8,54.8,54.8,2670000,2670000,0.0,0.0,54.8,"May 09, 60",0.0
1960-05-10,54.42,54.42,54.42,54.42,54.42,2870000,2870000,0.0,0.0,54.42,"May 10, 60",0.0
1960-05-11,54.57,54.57,54.57,54.57,54.57,2900000,2900000,0.0,0.0,54.57,"May 11, 60",0.0
1960-05-12,54.85,54.85,54.85,54.85,54.85,3220000,3220000,0.0,0.0,54.85,"May 12, 60",0.0
1960-05-13,55.3,55.3,55.3,55.3,55.3,3750000,3750000,0.0,0.0,55.3,"May 13, 60",0.0
1960-05-16,55.25,55.25,55.25,55.25,55.25,3530000,3530000,0.0,0.0,55.25,"May 16, 60",0.0
1960-05-17,55.46,55.46,55.46,55.46,55.46,4080000,4080000,0.0,0.0,55.46,"May 17, 60",0.0
1960-05-18,55.44,55.44,55.44,55.44,55.44,5240000,5240000,0.0,0.0,55.44,"May 18, 60",0.0
